"","x"
"1",1.1937478686956
"2",1.35593591090705
"3",-0.196285282480817
"4",1.32061456446663
"5",1.67778749608021
"6",0.912068283286855
"7",1.1227177471122
"8",1.51253473003028
"9",0.499586998797981
"10",-1.36124046686434
"11",0.300869979978002
"12",-1.24998202558998
"13",-0.90951677773785
"14",0.650875594548352
"15",0.728238750860935
"16",0.650251213929511
"17",-1.93405217471954
"18",-1.51044233772323
"19",-1.10810852168995
"20",-0.245861315090285
"21",-0.0608105250786713
"22",0.499520158652622
"23",-1.72902382649496
"24",1.39265502386958
"25",0.748014937528556
"26",0.713253938464067
"27",0.600914690418813
"28",1.45791764402663
"29",0.107807579326818
"30",1.11220439804637
"31",0.20975687039243
"32",-0.600199963275136
"33",-1.31368459240893
"34",0.269447853599124
"35",0.931364694519684
"36",1.77857656233381
"37",0.873956932907871
"38",0.3381602138123
"39",-0.881237313948058
"40",-0.348148566685966
"41",0.464676526582351
"42",0.466872389892942
"43",0.689991355052753
"44",0.659267530144334
"45",0.855074025107057
"46",0.00176371519784957
"47",1.15338456792232
"48",0.948739186874537
"49",-0.434758601557433
"50",0.917613423620805
"51",0.162087317146498
"52",-1.05823822531142
"53",1.42556824166604
"54",1.40241232657759
"55",0.0494366309736774
"56",1.0661989396293
"57",0.707508088608266
"58",1.54643167508991
"59",1.00378027172932
"60",0.279855264816977
"61",0.0871412377084992
"62",-1.94573673944798
"63",0.366230760106374
"64",1.18582919923308
"65",0.637856359014388
"66",0.117982582827039
"67",1.15252353176623
"68",0.387622299009648
"69",0.208719583673155
"70",1.68799802328563
"71",0.899896704405851
"72",-0.0250115770092344
"73",1.87788500474737
"74",2.75680103196454
"75",1.40030642902291
"76",-0.36455353651937
"77",1.30767044133438
"78",0.517507291725857
"79",0.582024883148204
"80",1.63640723631686
"81",0.894138972275817
"82",0.354026958063436
"83",0.203462941258368
"84",-1.8602697202806
"85",-0.606526814041305
"86",-0.102974973581676
"87",1.94654941195744
"88",0.181702832418591
"89",0.181600890885262
"90",-0.133412558607714
"91",1.31186924708915
"92",-0.620495097611682
"93",1.82354849952409
"94",0.284483600465684
"95",-0.603449572911309
"96",0.326661585236538
"97",2.72692522258634
"98",0.262479087572717
"99",1.59603818752125
"100",0.0222243431050846
"101",-0.751254113846451
"102",1.08258986370043
"103",0.663378636788121
"104",2.01663888088474
"105",-1.75654407810811
"106",0.699996301582745
"107",0.230209827495804
"108",1.70414124245004
"109",1.64739662482803
"110",0.630421563090013
"111",1.51657048468455
"112",1.30406059948161
"113",-0.0582993108297802
"114",-0.419690236136434
"115",0.29134099277935
"116",-0.0121966305758942
"117",1.21856289166037
"118",0.320630296823232
"119",0.851864273294576
"120",0.441859030555459
"121",-3.03206371340532
"122",-0.102487566743142
"123",-0.68690327355499
"124",0.555984111250986
"125",-0.0751793365072942
"126",0.660216764576227
"127",-2.32095689166414
"128",1.94601908601425
"129",0.0131791935322066
"130",-0.314693463224343
"131",-0.563743351656675
"132",0.532373561635063
"133",-0.222258244255982
"134",-1.00479944040641
"135",-0.962827976985583
"136",1.22276986895609
